split,asset,phase,scenario,return_column,events,independent_events,independent_events_per_day,mean_bps,net10_mean_bps,hit_rate,profit_factor,independent_mean_bps,independent_net10_mean_bps,independent_hit_rate,independent_profit_factor
all,ALL,placebo_03,sc_abs50,dir_bps_d30_h480,2785,60,3.3333333333333335,3.9142060670644145,-6.0857939329355855,0.4858168761220826,1.05027640817427,28.772037605251096,18.772037605251096,0.45,1.4547792087034837
all,ALL,placebo_03,sc_abs75,dir_bps_d30_h480,1211,57,3.1666666666666665,7.831841202345315,-2.1681587976546854,0.49793559042113955,1.1144052245553346,-53.481719379413214,-63.481719379413214,0.40350877192982454,0.5499844322134385
all,ALL,placebo_03,sc_absorbed_1m,dir_bps_d30_h480,943,56,3.111111111111111,-0.8601504489585489,-10.86015044895855,0.4740190880169671,0.9888558099435006,-30.565052102573702,-40.5650521025737,0.44642857142857145,0.6785561366319973
all,ALL,placebo_03,sc_aligned_1m,dir_bps_d30_h480,1842,60,3.3333333333333335,6.358407041336759,-3.6415929586632414,0.49185667752442996,1.0813129598528344,99.47189389549149,89.47189389549149,0.5666666666666667,2.9613471004946796
all,ALL,placebo_03,sc_all,dir_bps_d30_h480,6912,60,3.3333333333333335,-2.5343291951419085,-12.534329195141908,0.49508101851851855,0.9743603246750933,9.070930258202,-0.9290697417979992,0.5333333333333333,1.1020763532498317
all,ALL,placebo_03,sc_burst125,dir_bps_d30_h480,2973,60,3.3333333333333335,7.7998395724105105,-2.2001604275894895,0.501849983181971,1.0821141561676215,58.95982477063933,48.95982477063933,0.45,1.9512879225396171
all,ALL,placebo_03,sc_consensus_flow,dir_bps_d30_h480,1434,58,3.2222222222222223,-0.6395955535489719,-10.639595553548972,0.4818688981868898,0.9919955716304126,40.245034512669505,30.245034512669505,0.5,1.4826781269714855
all,ALL,placebo_03,sc_extreme_burst,dir_bps_d30_h480,1247,58,3.2222222222222223,7.483017620074208,-2.5169823799257918,0.4755412991178829,1.0967358521390955,60.361007866982526,50.361007866982526,0.5344827586206896,2.024840191593605
all,ALL,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h480,2785,60,3.3333333333333335,3.9142060670644145,-6.0857939329355855,0.4858168761220826,1.05027640817427,28.772037605251096,18.772037605251096,0.45,1.4547792087034837
all,ALL,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h480,1247,58,3.2222222222222223,7.483017620074208,-2.5169823799257918,0.4755412991178829,1.0967358521390955,60.361007866982526,50.361007866982526,0.5344827586206896,2.024840191593605
all,ALL,placebo_03,sc_persistent_flow,dir_bps_d30_h480,1420,59,3.2777777777777777,-0.3951684171392155,-10.395168417139216,0.476056338028169,0.994928026732838,29.61544179835851,19.61544179835851,0.5084745762711864,1.4525328353241915
all,ALL,placebo_03,sc_reversal30,dir_bps_d30_h480,1363,59,3.2777777777777777,-3.2150799073067367,-13.215079907306738,0.4732208363903155,0.9601342753744898,-9.92223523251598,-19.92223523251598,0.4576271186440678,0.8945246278878622
all,ALL,placebo_03,sc_reversal30_5bps,dir_bps_d30_h480,1186,58,3.2222222222222223,-3.782465421834335,-13.782465421834335,0.4662731871838111,0.9543269644795199,-36.66400841806012,-46.66400841806012,0.4482758620689655,0.6361744853732471
all,ALL,placebo_03,sc_reversal30_full,dir_bps_d30_h480,133,42,2.3333333333333335,-21.94635573531803,-31.94635573531803,0.42857142857142855,0.7323949233374603,-47.42956747355763,-57.42956747355763,0.4523809523809524,0.610200625854228
all,ALL,placebo_03,sc_reversal30_realign,dir_bps_d30_h480,553,54,3.0,15.007411598781497,5.007411598781497,0.4972875226039783,1.2113011197400876,-18.823063402412238,-28.823063402412238,0.4444444444444444,0.7789230021340491
all,ALL,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h480,238,46,2.5555555555555554,20.47128657768226,10.47128657768226,0.4831932773109244,1.2789437089673725,7.419480592820901,-2.580519407179099,0.41304347826086957,1.0718301079135983
all,ALL,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h480,296,48,2.6666666666666665,-9.356474320354742,-19.356474320354742,0.46621621621621623,0.8793239697323921,-38.23840840202815,-48.23840840202815,0.5208333333333334,0.6280192496860687
all,ALL,placebo_03,sc_abs50,dir_bps_d30_h720,2785,42,2.3333333333333335,1.2027323327175785,-8.797267667282421,0.4951526032315978,1.0112739913974444,-62.049268412803244,-72.04926841280324,0.47619047619047616,0.5615143877813241
all,ALL,placebo_03,sc_abs75,dir_bps_d30_h720,1211,39,2.1666666666666665,7.252517396355489,-2.747482603644511,0.5251857968620974,1.0751985685079386,4.444797784910934,-5.555202215089066,0.46153846153846156,1.0378045474016429
all,ALL,placebo_03,sc_absorbed_1m,dir_bps_d30_h720,943,39,2.1666666666666665,-1.8760841821073877,-11.876084182107387,0.4867444326617179,0.9822482405146169,-91.45488111706686,-101.45488111706686,0.4358974358974359,0.4558565631474469
all,ALL,placebo_03,sc_aligned_1m,dir_bps_d30_h720,1842,42,2.3333333333333335,2.7789125571909477,-7.221087442809052,0.499457111834962,1.0259244420611584,-75.55986475487535,-85.55986475487535,0.40476190476190477,0.5728525746299188
all,ALL,placebo_03,sc_all,dir_bps_d30_h720,6912,42,2.3333333333333335,-9.634483053960528,-19.63448305396053,0.49580439814814814,0.9275485805641827,-55.039492445296055,-65.03949244529605,0.47619047619047616,0.6504768418043866
all,ALL,placebo_03,sc_burst125,dir_bps_d30_h720,2973,42,2.3333333333333335,3.0624655874096813,-6.937534412590319,0.5015136226034309,1.0246790534210302,-94.4665894180617,-104.4665894180617,0.38095238095238093,0.4448393179635943
all,ALL,placebo_03,sc_consensus_flow,dir_bps_d30_h720,1434,41,2.2777777777777777,-8.538729097235079,-18.538729097235077,0.4790794979079498,0.924963781754644,-122.82556018886807,-132.82556018886805,0.3902439024390244,0.2826027154692691
all,ALL,placebo_03,sc_extreme_burst,dir_bps_d30_h720,1247,40,2.2222222222222223,-1.5309545834345524,-11.530954583434552,0.4883720930232558,0.985825828957029,-90.59258771680479,-100.59258771680479,0.4,0.469012586321459
all,ALL,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h720,2785,42,2.3333333333333335,1.2027323327175785,-8.797267667282421,0.4951526032315978,1.0112739913974444,-62.049268412803244,-72.04926841280324,0.47619047619047616,0.5615143877813241
all,ALL,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h720,1247,40,2.2222222222222223,-1.5309545834345524,-11.530954583434552,0.4883720930232558,0.985825828957029,-90.59258771680479,-100.59258771680479,0.4,0.469012586321459
all,ALL,placebo_03,sc_persistent_flow,dir_bps_d30_h720,1420,41,2.2777777777777777,-5.217510896193417,-15.217510896193417,0.4830985915492958,0.9514461300687388,-109.22734680044745,-119.22734680044745,0.36585365853658536,0.38286638717493526
all,ALL,placebo_03,sc_reversal30,dir_bps_d30_h720,1363,41,2.2777777777777777,-3.7901617240689807,-13.79016172406898,0.49816581071166544,0.9633962823764405,14.726066843378026,4.726066843378026,0.4146341463414634,1.1295649312682363
all,ALL,placebo_03,sc_reversal30_5bps,dir_bps_d30_h720,1186,40,2.2222222222222223,-4.4229779377885015,-14.422977937788502,0.4957841483979764,0.9583610966052118,30.237444850127247,20.237444850127247,0.425,1.2625841933616158
all,ALL,placebo_03,sc_reversal30_full,dir_bps_d30_h720,133,30,1.6666666666666667,-29.19048968266883,-39.190489682668826,0.47368421052631576,0.7141000243065931,-7.343225943632215,-17.343225943632216,0.5333333333333333,0.9268815357433289
all,ALL,placebo_03,sc_reversal30_realign,dir_bps_d30_h720,553,37,2.0555555555555554,11.953121066833209,1.9531210668332086,0.5334538878842676,1.1311736878862741,51.83053567095344,41.83053567095344,0.5135135135135135,1.583567806527403
all,ALL,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h720,238,33,1.8333333333333333,13.988437283368494,3.9884372833684942,0.5378151260504201,1.1424700393964768,13.290886451273773,3.2908864512737726,0.5454545454545454,1.1094650933670058
all,ALL,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h720,296,35,1.9444444444444444,-18.41046634264207,-28.41046634264207,0.4797297297297297,0.8083394394058006,-113.40934728695159,-123.40934728695159,0.3142857142857143,0.36246427283685023
all,ALL,placebo_07,sc_abs50,dir_bps_d30_h240,2661,124,6.888888888888889,1.2653526161387787,-8.73464738386122,0.4829011649755731,1.0265651013040535,-12.901532591459207,-22.90153259145921,0.5,0.7807398470977606
