ts_ns,bid_near,ask_near,bid_total,ask_total
1709047083000000000,336621000.03548,434496290.69290006,1419088681.48758,1601114251.42659
1709047110000000000,318834668.9597,447457754.1522,1384623668.85413,1628452009.67736
1709047143000000000,328576189.12002003,452906694.9698,1400431162.35047,1629049779.15216
1709047171000000000,323902167.14032,441431372.70782,1382293656.8884602,1609047210.81656
1709047206000000000,356832261.07712,437552708.52112,1465418803.53958,1606385316.40456
1709047232000000000,356819185.66841996,440055320.86152005,1467662257.11793,1616059270.98266
1709047263000000000,341454006.36055,454494296.70842004,1433908623.49233,1632591818.8475301
1709047290000000000,343602739.18915,455523231.41672003,1446226574.13183,1636198933.58514
1709047322000000000,399046353.181,457329843.91022,1596721779.23313,1642894277.2521
1709047351000000000,332184535.93738,453498722.45914996,1429879686.52357,1635385199.49591
1709047380000000000,331024033.76428,430596130.85578,1377539926.25314,1598210552.57884
1709047410000000000,347683964.20884,453502900.02327,1425296680.84587,1642857755.39801
1709047443000000000,334309496.98814,449650271.71990997,1391628767.44283,1628061854.02403
1709047475000000000,339091465.72382,448326338.26988006,1408964035.72071,1637630803.2855
1709047504000000000,342630450.01622003,437281928.99458003,1398464072.18112,1615060952.71216
1709047531000000000,349643263.43966,415065818.71187997,1418119182.55926,1586111315.76497
1709047563000000000,338121952.30042,448261992.57138,1427410389.96689,1621682929.90182
1709047591000000000,339046478.16668,447166119.92688,1426245654.81847,1628567377.4508
1709047623000000000,341712575.99834,451812869.98706996,1423453251.9742498,1636877469.65051
1709047650000000000,352569057.43417,462284691.44201005,1455558390.3796601,1651743005.19463
1709047682000000000,348486474.27142,447554754.85728,1436690021.90809,1629062110.37032
1709047710000000000,349760026.67362,446019702.29058003,1447424090.70139,1623432834.96812
1709047743000000000,355690265.7159,425536453.93908,1441154749.7553802,1603054632.23696
1709047781000000000,356507882.73702,435970762.31258,1448799559.52002,1612372567.47746
1709047807000000000,346730554.76052,448354172.20787996,1425668359.51069,1628541932.30302
1709047831000000000,353779256.29028,438768897.84058,1441978654.13094,1618117953.54054
1709047863000000000,366163845.19842005,431329529.21538,1464449348.46662,1605479047.1398602
1709047891000000000,365451346.9952,428706098.92517996,1464574550.46733,1606603504.63836
1709047923000000000,360472075.39618,413568840.77348,1448449065.14778,1584490380.89709
1709047951000000000,355631305.0866,431645855.58967996,1442584479.80913,1606571297.78056
1709047983000000000,357358547.73658,410141662.07638,1436434243.92518,1574060512.52879
1709048010000000000,355123813.73858,412780314.52068,1435592906.85778,1584592754.29479
1709048043000000000,351430679.14886,414264523.22218,1430694706.99106,1582890038.04937
1709048108000000000,355106009.3151,423856795.51258,1450371617.12338,1595073274.95326
1709048131000000000,363777633.96242,409637785.63596,1458841159.11488,1570205693.00109
1709048166000000000,355806780.4082,418013998.07746,1450465261.03726,1593277277.78507
1709048191000000000,361200463.11304,420595186.41676,1469454579.6628299,1587122148.26406
1709048222000000000,336285621.02122,456189951.14704,1424292580.84933,1656061401.41448
1709048251000000000,326788564.06798,454226179.13895,1393520334.82975,1646790992.95721
1709048282000000000,336903937.28032,450918927.07006,1422900879.86323,1642216083.5051
1709048311000000000,340429090.35916996,439621298.17956,1416061362.95293,1629252011.69123
1709048343000000000,345866876.78024,429185563.74435997,1429399568.64818,1610851908.69296
1709048371000000000,350502456.2345,424161872.87186,1440271590.94876,1612150220.01227
1709048415000000000,828901206.64556,295079974.6789,2355929724.78469,790535721.22974
1709048431000000000,352938171.07532,414957852.08046,1435825749.98748,1592142262.92299
1709048463000000000,364722564.92528,398595746.79871,1457456120.58338,1539937685.40106
1709048501000000000,357529998.24972,417182010.84705997,1454507446.50891,1583971916.64099
1709048523000000000,360852877.73583,410855842.84131,1445736873.1466799,1598870633.71526
1709048551000000000,371477218.81024003,402192672.84299004,1468307592.45683,1580417688.12139
1709048583000000000,369264831.44299,388397430.85361004,1459572649.63927,1547544880.62816
1709048610000000000,365622733.32519,395276726.74825,1451423012.95586,1560365881.0642
1709048643000000000,363627958.88819,382906827.20885,1445446880.72661,1528074568.2277
1709048671000000000,371921033.43279,381274399.41211,1466037681.28717,1538779851.9960601
1709048705000000000,370334168.33075,380103825.88953,1460557514.48761,1539092664.44446
1709048732000000000,410577736.09832,372563744.85772,1497694270.6466498,1525087009.3973
1709048763000000000,399248312.37126005,370064042.16872,1469404018.57363,1524488574.30227
1709048791000000000,408426929.45456994,369844034.52818,1485578765.83865,1528983388.4921
1709048820000000000,411831938.2233,343171670.45397997,1488844461.9381301,1499854695.60433
1709048851000000000,384683702.69708997,322561321.43292,1424422051.19603,1461960741.04314
1709048883000000000,388768959.70459,339181500.60712,1445679811.13055,1469561033.59578
1709048910000000000,367898470.74037004,367107034.96875995,1399704812.78583,1509241722.45027
1709048943000000000,327608001.08519,398084516.51474,1359449756.2983701,1566912568.06543
1709048971000000000,375352805.47314,387927140.4632,1425435794.0546799,1561662302.79627
1709049005000000000,374234831.68315,388222099.9161,1409839542.35855,1566665164.55444
1709049031000000000,385051220.55585,353786949.24686,1434618844.73263,1518975220.64463
1709049063000000000,387330394.97925,365389553.56066,1437521013.97925,1541167442.4437299
1709049090000000000,389407359.90195,367338695.19206,1445210909.64065,1548257496.41363
1709049123000000000,394944838.29187,375259130.73872,1460652211.2213202,1543021682.82153
1709049151000000000,393070864.17577004,385855177.38792,1462540312.27345,1554706475.4895
1709049180000000000,384187936.61127996,374098795.79406,1432415378.61368,1557928313.07103
1709049220000000000,801892092.9398999,292051969.5365,2297920112.78349,806391128.1807799
1709049243000000000,385472025.07712,323760546.67502,1425300806.48876,1485735267.32414
1709049270000000000,386980925.51922,328979930.66322,1435191846.63726,1494053403.89814
1709049303000000000,391674687.68299,330394197.72122,1450726494.61657,1489571936.88223
1709049330000000000,386345076.52989,318491119.67631996,1441086092.50221,1463439152.91233
1709049362000000000,377937751.01962,308401733.05388,1416876346.25642,1437973098.8884299
1709049391000000000,361016011.6418,322816766.33089995,1363878645.40048,1462551721.05887
1709049423000000000,371952548.98131,324889700.81352,1396660622.30687,1448176990.91287
1709049451000000000,357871986.50248003,342423586.64822,1385035097.26242,1481006584.29586
1709049482000000000,361589462.64328,347245733.82852,1392348204.73872,1493151412.1020598
1709049511000000000,362294327.17254996,359655422.31012,1386507577.96589,1519884476.49064
1709049543000000000,357653329.88721,353153302.9021,1399118557.3531,1508840859.25224
1709049570000000000,362993617.80924,353272273.2987,1408088925.64852,1506287618.17263
1709049609000000000,364057192.84424,341945501.8248,1406779482.71562,1481696540.64886
1709049637000000000,364410137.90145004,354157960.58206,1414714741.7286,1518029482.81904
1709049662000000000,371534089.26545,360678053.70356,1430344595.5865,1534958437.35774
1709049691000000000,364270285.61144,368580794.87696004,1541821254.67551,1543838736.25784
1709049722000000000,349402043.43182003,381986059.92238,1398423630.14328,1564181919.47318
1709049751000000000,342775005.03019,397636294.41742,1385530037.44655,1575918149.14649
1709049783000000000,311771545.69475,417368664.09308,1353178478.19287,1609626110.11493
1709049810000000000,311089275.04169,412150646.25988007,1350127390.92773,1603171562.82501
1709049842000000000,316812616.97565997,391384907.56859994,1352646586.20396,1546982681.65748
1709049871000000000,353014415.30352,356068540.05374,1382851139.17534,1519921248.61123
1709049904000000000,355208206.57621,361434500.648,1382659696.73895,1529481998.82163
1709049931000000000,356175492.01281,359416114.9307,1407872402.89255,1522132624.45553
1709049963000000000,382230638.15581,353751721.99759996,1453182703.53253,1509353727.29513
1709049991000000000,387558072.86487997,345074021.10136,1458880194.67842,1495543249.40043
1709050023000000000,382503870.11815,329084422.67906,1437332764.99437,1468267219.63323
1709050050000000000,388943546.84567,329228783.33930004,1455264990.03367,1466384080.39249
1709050083000000000,393529457.14664996,322580593.29535997,1483691449.01119,1460573576.09127
1709050111000000000,396127402.84422,303657828.92686,1489240011.93055,1441965327.8808799
1709050143000000000,383127995.45939004,323471339.16734,1468465793.23144,1476432179.66695
1709050170000000000,385409008.40021,323035213.37634003,1473996854.0768101,1469535673.89885
1709050205000000000,385688619.62311,266642728.83322,1435179378.0243301,1350927954.94852
1709050230000000000,364493205.72718,298914279.68683,1417629786.03351,1416025858.62294
1709050263000000000,387014561.69129,274713278.52036,1456407942.9186301,1338036729.01622
1709050290000000000,341617548.60148,295394963.26741004,1394001599.93302,1363559335.49578
1709050323000000000,351885412.13933,333569757.10454,1417860336.62065,1449584350.05491
1709050351000000000,345596071.19567,325304090.81709003,1417474338.16449,1428232957.6821
1709050383000000000,345742517.9,324420621.85889,1421630388.67602,1429592065.56322
1709050411000000000,366489222.20172,296777420.18551,1455588579.66613,1379884970.52128
1709050443000000000,405165412.53889996,305290368.77047,1546546274.28424,1390727240.80053
1709050471000000000,406439685.98129,301578320.03607,1552270393.83973,1389237055.39783
1709050504000000000,386359727.96774,316725616.12074,1533977772.20968,1410801272.08875
1709050531000000000,381000633.16485,332141962.44922,1543393960.03671,1446617273.21316
1709050562000000000,374076037.71033,332763900.1888,1525568018.1595201,1445813754.93544
1709050591000000000,396289626.32614994,335954287.78613997,1579131960.84932,1450740595.11244
1709050620000000000,384793484.47075003,338381109.48134,1553239394.09265,1464868859.23294
1709050650000000000,394964854.28120995,364474351.49208,1566249450.0544,1581949216.27794
1709050683000000000,376022249.30066,339017313.22798,1537982647.90139,1466416555.39742
1709050710000000000,378934733.09806,340899334.48718,1530417744.04115,1474356232.30654
1709050740000000000,363632447.36045,353074761.8675,1519869820.23716,1484668357.83922
1709050770000000000,348744955.56743,359647211.6501,1486276218.89187,1493569386.31457
1709050805000000000,355566272.58743,353435595.8399,1485311478.60687,1473079099.95628
1709050830000000000,354042736.73513,354311413.3033,1489064182.24707,1479183880.80116
1709050863000000000,332547506.34909,377936170.92394,1451738468.5655801,1523457925.06072
1709050890000000000,315674341.81278,388927621.31884,1443730939.77193,1514626043.55482
1709050923000000000,319602106.74423003,382151692.37538,1449129083.80105,1513866889.529
1709050951000000000,332224154.43731,370947453.76496,1461044223.2087,1522524985.43257
1709050983000000000,353864501.185,363672385.67306,1486371183.78246,1514198320.20523
1709051010000000000,361513063.3712,358087492.66596,1503356904.22977,1504652683.71403
1709051043000000000,313525278.4554,398339632.55548,1440286056.7532601,1546009229.3924499
1709051071000000000,323257353.49475,401543612.35684,1463199762.52908,1569264779.04372
1709051104000000000,327977472.57971,395570666.89901996,1471059394.72635,1560355666.7342799
1709051131000000000,326194655.00629,402784067.47776,1472604293.30888,1568051478.11927
1709051163000000000,301698234.27416,416635369.80366004,1438406536.13591,1581166085.1735
1709051191000000000,299096498.36107004,416061112.06562,1437670248.63713,1580846604.58981
1709051223000000000,310895764.39383,391988836.86775005,1454513813.88978,1529483884.12396
1709051251000000000,312473681.86603,391159095.53275,1459125511.39633,1529757681.61686
1709051282000000000,309243615.15349,396692219.3347,1448129632.6805801,1543733925.67261
1709051310000000000,334282334.01655,378692420.82304,1473763219.25798,1520390237.61942
1709051343000000000,347382416.2731,384275275.32856,1509290531.65799,1522894984.03657
1709051371000000000,320835669.19237,394306449.27031994,1486583488.04802,1531653732.37758
1709051407000000000,350546063.64410996,387377431.74042,1524891729.1501,1533881548.1845
1709051432000000000,323758565.02337,410243821.61212003,1498762994.72892,1567939846.66821
1709051463000000000,317632442.59287,415570096.03872,1473538200.52463,1583202038.32461
1709051491000000000,311910680.46095,419731100.42059004,1467159462.36059,1584255757.9474
1709051523000000000,312281908.62819,421209929.18448997,1465317317.61217,1584037772.612
1709051551000000000,310911652.82015,429926932.12473,1471288429.5065699,1602719821.27175
