source_id,symbol,source_kind,source_side,source_price,source_timeframe_minutes,source_semantic_weight,source_accumulated,source_interaction_index,source_interaction_time_ns,line_slope_atr_per_hour,branch,side,confirmation_index,confirmation_time_ns,event_extreme,zone_lower,zone_upper,location_kind,event_strength,reason,counterfactual_mfe_r,counterfactual_mae_r,episode_id,response_index,response_time_ns,diagnostic_role,diagnostic_period
BTCUSDT:15m:LOW:c6208:s2:1772729100000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,LOW,70753.3,15,4.170482136048041,False,93211,1772731920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,93217.0,1.77273228e+18,70682.0,70731.68800000001,70737.7,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.332256109795448,NO_FIRST_DEFENDED_RETURN,3.391304347826123,-1.3581780538302182,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:ACTIVE_POOL:LOW:1775312100000000000:ee63a889b874ba90,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1.3073,15,19.881308245017077,True,91599,1775313600000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,91602.0,1.77531378e+18,1.3056,1.3071,1.3073,TRANSFERRED_BOUNDARY_OB_OVERLAP,9.250000000000624,NO_FIRST_DEFENDED_RETURN,3.3750000000000577,0.0,,,,fresh,2026-04-01_2026-04-08
XRPUSDT:ACTIVE_POOL:LOW:1775307600000000000:47a925c5303c8fbf,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1.3059,60,101.01082369336282,True,91601,1775313720000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,91602.0,1.77531378e+18,1.3056,1.305615,1.3061850000000002,TRANSFERRED_BOUNDARY,9.375000000000554,NO_FIRST_DEFENDED_RETURN,3.3750000000000577,0.0,,,,fresh,2026-04-01_2026-04-08
ETHUSDT:ACTIVE_POOL:HIGH:1775159400000000000:02d85b5d64cb4629,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2063.0,15,17.761935000078733,True,89034,1775159700000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,89036.0,1.77515982e+18,2064.89,2064.07,2064.29,ORDER_BLOCK,2.845758628899026,NO_FIRST_DEFENDED_RETURN,3.3734243507781336,-4.265539784014014,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:15m:HIGH:c6012:s2:1775231100000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,HIGH,66999.0,15,5.072200040857103,False,90289,1775235000000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,90296.0,1.77523542e+18,67046.1,67002.2,67007.376,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.271577826869652,NO_FIRST_DEFENDED_RETURN,3.3626806833110985,-0.919842312746316,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:HIGH:1772682300000000000:49fae31f233e5dc3,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,72718.1,15,13.165910549116584,True,92422,1772684580000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,92433.0,1.77268524e+18,72811.0,72714.2,72724.5,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.962156760781809,NO_FIRST_DEFENDED_RETURN,3.3613545816732957,-1.99203187250996,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:ACTIVE_POOL:LOW:1772594700000000000:061af37990480653,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1967.38,15,18.297105770550218,True,90928,1772594940000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,90929.0,1.772595e+18,1961.5,1969.8,1969.99,DIRECTIONAL_FVG_OB_OVERLAP,5.603960396039691,NO_FIRST_DEFENDED_RETURN,3.36082022225577,-3.755417277954669,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:LOW:1775490300000000000:3143364794d2bc1e,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,81.65,15,27.893925428981014,True,94616,1775494620000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,94619.0,1.7754948e+18,81.53,81.73,81.95,DIRECTIONAL_FVG,4.853936236390712,NO_FIRST_DEFENDED_RETURN,3.35937500000005,-4.92187499999996,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:LOW:1775010300000000000:039de8fc632163f9,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,82.61,5,4.24377768011832,True,86546,1775010420000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,86548.0,1.77501054e+18,82.43,82.7,82.72,DIRECTIONAL_FVG,3.1401018794265623,NO_FIRST_DEFENDED_RETURN,3.346456692912793,-37.40157480314272,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:LOW:1772848800000000000:8ebae5e3e75ff50f,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,68140.0,15,11.223619721572188,True,95183,1772850240000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,95186.0,1.77285042e+18,68077.5,68108.7,68115.0,DIRECTIONAL_FVG_OB_OVERLAP,4.338521400777756,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,3.341708798307278,-4.397627742795122,,95187.0,1.77285048e+18,fresh,2026-03-01_2026-03-08
BTCUSDT:ACTIVE_POOL:HIGH:1772550000000000000:2cdb81b8aebed212,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,68000.0,60,77.82367607698959,True,90245,1772553960000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,90246.0,1.77255402e+18,68215.0,67929.4,68129.0,DIRECTIONAL_FVG,5.36280176810602,NO_FIRST_DEFENDED_RETURN,3.3127066421376385,-3.2608182921442603,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:ACTIVE_POOL:HIGH:1775043900000000000:3643035e25a782ed,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,68664.3,15,20.024967850125662,True,87112,1775044380000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,87113.0,1.77504444e+18,68702.3,68632.1,68676.8,DIRECTIONAL_FVG,4.906120236238372,NO_FIRST_DEFENDED_RETURN,3.2955047492813514,-11.271261320960855,,,,fresh,2026-04-01_2026-04-08
XRPUSDT:ACTIVE_POOL:HIGH:1775044800000000000:748da65e9f86ce41,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1.367,240,101.10044843358617,True,96417,1775602680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,96419.0,1.7756028e+18,1.3733,1.3687,1.3716,DIRECTIONAL_FVG,6.787565068446875,NO_FIRST_DEFENDED_RETURN,3.292943692088371,-1.9244476122594556,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:HIGH:1774520100000000000:3f836a8133aa4c3c,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,70140.0,15,44.78962836853766,True,94161,1775467320000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,94164.0,1.7754675e+18,70252.9,70116.752,70138.4,TRANSFERRED_BOUNDARY_OB_OVERLAP,11.07478260869548,NO_FIRST_DEFENDED_RETURN,3.2840106007067984,-0.0344522968198017,,,,fresh,2026-04-01_2026-04-08
ETHUSDT:DIAGONAL:15:LOW:1775169000000000000:1775208600000000000:4c4dc0bff8fb5ada,ETHUSDT,DIAGONAL_SUPPORT,LOW,2055.990909090909,15,3.929733007348343,True,89909,1775212200000000000,0.3325230918813629,ACCEPTED_AUCTION_CONTINUATION,SHORT,89910.0,1.77521226e+18,2052.42,2055.0,2055.39,DIRECTIONAL_FVG,7.506639427988376,NO_FIRST_DEFENDED_RETURN,3.275402016576188,-8.091100144040393,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:LOW:1772427600000000000:f6b820f04b65e459,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,83.39,60,50.54852127866633,True,88218,1772432340000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,88220.0,1.77243246e+18,83.16,83.55,83.82,DIRECTIONAL_FVG,5.2312177681043615,NO_FIRST_DEFENDED_RETURN,3.2593123209168584,-3.151862464183382,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:LOW:1772492400000000000:55de6a7c5645fbb3,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,87.09,15,26.2383258304639,True,89243,1772493840000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,89252.0,1.77249438e+18,86.56,86.74,86.75,DIRECTIONAL_FVG,6.067068877106795,NO_FIRST_DEFENDED_RETURN,3.258613532586104,-1.141552511415503,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:ACTIVE_POOL:LOW:1772751600000000000:d01aa7d6a9581711,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,70974.5,15,14.143967059457168,True,93573,1772753640000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,93574.0,1.7727537e+18,70837.1,70934.0,71057.5,DIRECTIONAL_FVG,7.264335664335583,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,3.243558718022173,-2.934058840348301,,93580.0,1.77275406e+18,fresh,2026-03-01_2026-03-08
BTCUSDT:DIAGONAL:15:HIGH:1775216700000000000:1775226600000000000:287d74e7c710f60e,BTCUSDT,DIAGONAL_RESISTANCE,HIGH,66949.76181818183,15,5.534848735847587,True,90190,1775229060000000000,-0.7667532467531257,FAILED_AUCTION_REVERSAL,SHORT,90194.0,1.7752293e+18,66999.0,66956.5,66962.1,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.848980590515217,NO_FIRST_DEFENDED_RETURN,3.2395833333334303,-1.7008928571429742,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:LOW:1772434800000000000:48cb6b6f25d791b3,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,66015.0,15,14.287201872390291,True,88263,1772435040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,88265.0,1.77243516e+18,65870.0,66176.8,66186.1,ORDER_BLOCK,5.58138654295297,NO_FIRST_DEFENDED_RETURN,3.2019942103569896,-6.435348986812473,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:15m:HIGH:c6215:s2:1775413800000000000,XRPUSDT,DEFENDED_INTRADAY_SWING,HIGH,1.3023,15,2.8659665563895134,False,93273,1775414040000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,93277.0,1.77541428e+18,1.3026,1.302036,1.3024,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.557090688951018,NO_FIRST_DEFENDED_RETURN,3.1999999999998225,-3.8666666666665375,,,,fresh,2026-04-01_2026-04-08
XRPUSDT:DIAGONAL:15:HIGH:1775363400000000000:1775412000000000000:1b4928e597b91131,XRPUSDT,DIAGONAL_RESISTANCE,HIGH,1.3017627160493828,15,5.368863910102872,True,93273,1775414040000000000,-1.4586894586896106,FAILED_AUCTION_REVERSAL,SHORT,93277.0,1.77541428e+18,1.3026,1.3017,1.3022907160493828,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.004827314465443,NO_FIRST_DEFENDED_RETURN,3.1999999999998225,-3.8666666666665375,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:HIGH:1772612700000000000:7e3f82ce9a95183d,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,88.19,240,161.42543189702556,True,91246,1772614020000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,91247.0,1.77261408e+18,88.73,88.09,88.39,DIRECTIONAL_FVG,7.142857142857114,NO_FIRST_DEFENDED_RETURN,3.194351042367233,-0.0112082492714537,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:HIGH:1775107800000000000:afe2da7acddd5e08,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,79.15,15,12.416000331098394,True,88195,1775109360000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,88198.0,1.77510954e+18,79.43,79.07,79.14,DIRECTIONAL_FVG,3.819919513985936,NO_FIRST_DEFENDED_RETURN,3.1794095382287693,-2.649507948523921,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:LOW:1772671200000000000:c903d9a9d78533ba,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,90.73,5,4.733519843544104,True,92213,1772672040000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,92215.0,1.77267216e+18,90.67,90.72,90.7768,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.584758036541254,NO_FIRST_DEFENDED_RETURN,3.1764705882352158,-7.588235294117608,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:15m:HIGH:c5822:s4:1772383500000000000,XRPUSDT,DEFENDED_INTRADAY_SWING,HIGH,1.3904,15,3.998828710091952,False,88748,1772464140000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,88752.0,1.77246438e+18,1.398,1.392,1.3931,DIRECTIONAL_FVG,6.050153654778746,NO_FIRST_DEFENDED_RETURN,3.1604434815853644,-1.9243022811265469,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:ACTIVE_POOL:LOW:1772539200000000000:34a22aeede1d0c29,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1938.01,60,37.31279838548331,True,90162,1772548980000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,90164.0,1.7725491e+18,1933.47,1945.2,1949.06,DIRECTIONAL_FVG,3.396407359491529,NO_FIRST_DEFENDED_RETURN,3.156829252862704,-24.365787309420195,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:ACTIVE_POOL:HIGH:1775448000000000000:55ef2bde188ede7c,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1.3408,5,4.696177478615535,True,93877,1775450280000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,93879.0,1.7754504e+18,1.3419,1.3405,1.3409,DIRECTIONAL_FVG,3.4474246595896822,NO_FIRST_DEFENDED_RETURN,3.1333333333337774,-3.800000000000296,,,,fresh,2026-04-01_2026-04-08
XRPUSDT:ACTIVE_POOL:HIGH:1775401200000000000:af6c4bf7af5ec2bd,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1.2917,15,20.17501547405992,True,93086,1775402820000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,93087.0,1.77540288e+18,1.2968,1.2902,1.2943,DIRECTIONAL_FVG,9.833333333333703,NO_FIRST_DEFENDED_RETURN,3.128342245989438,-0.0534759358288731,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:LOW:1772825400000000000:276b1658529aff55,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,68087.0,15,11.914662825803177,True,94786,1772826420000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,94791.0,1.77282672e+18,67983.4,68064.698,68065.9,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.440357752580838,NO_FIRST_DEFENDED_RETURN,3.1253407777369784,-4.242001264967411,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:15m:LOW:c5896:s4:1775128500000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,LOW,66188.1,15,6.503597548147532,False,88515,1775128560000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88516.0,1.77512862e+18,66065.1,66253.4,66296.0,DIRECTIONAL_FVG,13.840375586852934,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,3.10166083986674,-2.565945112350989,,88543.0,1.77513024e+18,fresh,2026-04-01_2026-04-08
BTCUSDT:DIAGONAL:15:LOW:1775097900000000000:1775124900000000000:1cf6b8625ffef075,BTCUSDT,DIAGONAL_SUPPORT,LOW,66133.62022222223,15,5.909000769136213,True,88515,1775128560000000000,-1.6719708788353569,FAILED_AUCTION_REVERSAL,LONG,88516.0,1.77512862e+18,66065.1,66253.4,66296.0,DIRECTIONAL_FVG,13.840375586852934,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,3.10166083986674,-2.565945112350989,,88543.0,1.77513024e+18,fresh,2026-04-01_2026-04-08
ETHUSDT:ACTIVE_POOL:HIGH:1772438400000000000:a1a24664e2a7b168,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1988.52,240,173.49351943836595,True,88747,1772464080000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,88748.0,1.77246414e+18,2009.46,1988.63,1997.1,DIRECTIONAL_FVG,8.75829383886251,NO_FIRST_DEFENDED_RETURN,3.0961898380277115,-0.1956299051888126,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:ACTIVE_POOL:HIGH:1775566500000000000:621ac26e46f61ef2,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,68444.0,15,21.689244269561357,True,95815,1775566560000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,95819.0,1.7755668e+18,68579.3,68431.736,68456.264,TRANSFERRED_BOUNDARY_OB_OVERLAP,9.840440165062212,NO_FIRST_DEFENDED_RETURN,3.08996702779082,-1.1625058878944867,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:LOW:1772409600000000000:86099824435d179b,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,76.88,1440,283.3966074444162,True,88655,1775136960000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88671.0,1.77513792e+18,76.63,77.09,77.11,DIRECTIONAL_FVG,12.295508274231423,NO_FIRST_DEFENDED_RETURN,3.0886075949366814,-0.1139240506329148,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:HIGH:1772776800000000000:e8b624f7d99345f8,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,88.22,15,15.77881606747356,True,94007,1772779680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,94008.0,1.77277974e+18,88.39,88.19,88.26,DIRECTIONAL_FVG,5.555555555555503,NO_FIRST_DEFENDED_RETURN,3.087167070217973,-7.627118644067888,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:15m:LOW:c6369:s4:1775554200000000000,XRPUSDT,DEFENDED_INTRADAY_SWING,LOW,1.3101,15,5.0391446035698095,False,95677,1775558280000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,95685.0,1.77555876e+18,1.3081,1.3096,1.3098,DIRECTIONAL_FVG,4.52933259026008,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,3.0857142857144706,-1.4571428571428915,,95690.0,1.77555906e+18,fresh,2026-04-01_2026-04-08
ETHUSDT:ACTIVE_POOL:LOW:1772848800000000000:aa880cb44528c7a6,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1975.14,15,16.846802747116232,True,95183,1772850240000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,95198.0,1.77285114e+18,1971.4,1974.48,1975.09,DIRECTIONAL_FVG,6.298886106855105,NO_FIRST_DEFENDED_RETURN,3.074739829706505,-7.000946073793384,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:ACTIVE_POOL:LOW:1772395500000000000:1367f32c678f8c24,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1942.42,60,71.02546270402787,True,87609,1772395800000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,87611.0,1.77239592e+18,1933.9,1937.92,1940.58,DIRECTIONAL_FVG,7.159679120781287,NO_FIRST_DEFENDED_RETURN,3.053022269353104,-4.262990455991493,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:ACTIVE_POOL:HIGH:1775060100000000000:92c1f15217aa3dd9,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2137.67,15,17.707406702710657,True,87388,1775060940000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,87392.0,1.77506118e+18,2139.17,2136.5884,2138.1983,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.070498438388771,NO_FIRST_DEFENDED_RETURN,3.0526315789470995,-7.70574162679373,,,,fresh,2026-04-01_2026-04-08
ETHUSDT:ACTIVE_POOL:LOW:1772750700000000000:9d90637e9e26d6d7,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2073.53,15,12.567667031781568,True,93574,1772753700000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,93577.0,1.77275388e+18,2071.47,2073.58,2074.2521,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.410780035859782,NO_FIRST_DEFENDED_RETURN,3.038610038609826,-3.09845559845546,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:LOW:1775476800000000000:b8f8f633a0f6d73b,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,80.91,240,153.54010197663737,True,94953,1775514840000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,94970.0,1.77551586e+18,80.47,80.62,80.73,DIRECTIONAL_FVG,9.153869467776902,NO_FIRST_DEFENDED_RETURN,3.0369290573372734,-0.121477162293484,,,,fresh,2026-04-01_2026-04-08
SOLUSDT:ACTIVE_POOL:LOW:1772542800000000000:58eaecebfa456c7f,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,83.63,60,65.40640831175502,True,90091,1772544720000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,90114.0,1.7725461e+18,83.12,83.41,83.43,DIRECTIONAL_FVG_OB_OVERLAP,3.696273019216655,NO_FIRST_DEFENDED_RETURN,3.0258519388955247,-11.398354876616123,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:60m:HIGH:c1527:s2:1772647200000000000,SOLUSDT,EXTERNAL_SWING,HIGH,93.12,60,6.928203230275509,False,91879,1772652000000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,91880.0,1.77265206e+18,93.37,92.8,92.84,DIRECTIONAL_FVG_OB_OVERLAP,5.428571428571342,NO_FIRST_DEFENDED_RETURN,3.001808318264229,-10.090415913201262,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:ACTIVE_POOL:LOW:1772423100000000000:285f239196a9dc72,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,66071.0,15,12.269166933080015,True,88223,1772432640000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88225.0,1.77243276e+18,66015.0,66085.8,66092.717,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.083248730963982,NO_FIRST_DEFENDED_RETURN,3.0005777007508763,-3.923165800115442,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:ACTIVE_POOL:HIGH:1775580300000000000:76f668b58d6a27d1,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2089.49,15,22.907921786845417,True,96092,1775583180000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,96093.0,1.77558324e+18,2090.15,2088.8,2089.27,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.008445084275147,NO_FIRST_DEFENDED_RETURN,2.9908675799086843,-29.634703196346337,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:LOW:1772474400000000000:d15261bfd9ba7a4c,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,68741.1,5,4.919540836490542,True,88923,1772474640000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88924.0,1.7724747e+18,68700.1,68812.5,68861.3,ORDER_BLOCK,3.589105096577628,NO_FIRST_DEFENDED_RETURN,2.9835657370519946,-1.8979083665339311,,,,fresh,2026-03-01_2026-03-08
ETHUSDT:DIAGONAL:15:LOW:1775101500000000000:1775124900000000000:8d765b36844f6f53,ETHUSDT,DIAGONAL_SUPPORT,LOW,2028.538794871795,15,2.4139921626036225,True,88515,1775128560000000000,-1.4905239687847085,FAILED_AUCTION_REVERSAL,LONG,88520.0,1.77512886e+18,2022.0,2033.17,2033.42,ORDER_BLOCK,13.01905832396658,NO_FIRST_DEFENDED_RETURN,2.961965134706849,-1.5110935023771872,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:LOW:1772383500000000000:8b893fbffd9468ca,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,66651.0,15,16.442582521988154,True,87407,1772383680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,87408.0,1.77238374e+18,66111.0,66475.0,66651.5,DIRECTIONAL_FVG,11.129263913824534,NO_FIRST_DEFENDED_RETURN,2.9608192341940294,-0.97298579116496,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:LOW:1775241000000000000:5c649c1f9f4af9e6,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,79.85,15,18.89593140580557,True,90433,1775243640000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,90436.0,1.77524382e+18,79.82,79.8296,79.87039999999999,TRANSFERRED_BOUNDARY,7.500000000000426,NO_FIRST_DEFENDED_RETURN,2.952380952380862,-0.6190476190475739,,,,fresh,2026-04-01_2026-04-08
BTCUSDT:ACTIVE_POOL:HIGH:1772380800000000000:1123d67f939031fe,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,67333.0,60,75.1765070921507,True,88742,1772463780000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,88751.0,1.77246432e+18,68050.3,67799.2,67806.3,DIRECTIONAL_FVG,10.51574455032966,NO_FIRST_DEFENDED_RETURN,2.945784049093608,-0.0739615794248753,,,,fresh,2026-03-01_2026-03-08
BTCUSDT:DIAGONAL:15:LOW:1772565300000000000:1772568900000000000:a3f9ddccae16ba5a,BTCUSDT,DIAGONAL_SUPPORT,LOW,67974.175,15,3.840785345652874,True,90545,1772571960000000000,-1.7015418502202098,FAILED_AUCTION_REVERSAL,LONG,90562.0,1.77257298e+18,67800.0,67969.0,67981.5,DIRECTIONAL_FVG,5.746532916237722,NO_FIRST_DEFENDED_RETURN,2.9288461538461537,-1.0830769230769457,,,,fresh,2026-03-01_2026-03-08
XRPUSDT:ACTIVE_POOL:HIGH:1772392500000000000:f7880ba97b522ff7,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1.3783,15,23.01874995777753,True,87911,1772413920000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,87917.0,1.77241428e+18,1.3799,1.3737,1.374,ORDER_BLOCK,6.46250817672271,NO_FIRST_DEFENDED_RETURN,2.927536231884097,-0.5797101449275446,,,,fresh,2026-03-01_2026-03-08
SOLUSDT:ACTIVE_POOL:LOW:1772449200000000000:de4b8d6c54944848,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,82.3,60,50.01775006142955,True,96235,1772913360000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,96237.0,1.77291348e+18,82.22,82.2217,82.3783,TRANSFERRED_BOUNDARY,7.769230769230861,NO_FIRST_DEFENDED_RETURN,2.925925925925992,-0.2592592592592378,,,,fresh,2026-03-01_2026-03-08
